,day,icon,Trip ID,precipIntensity,precipProbability,temperature,apparentTemperature,windSpeed,Trip Seconds,Trip Miles,Fare,Trip Total
1983,2016-05-21,partly cloudy,2,0.0,0.0,54.5,54.5,1.815,870.0,2.4,10.375,12.05
1984,2016-05-22,clear,3,0.0,0.0,53.21333333333334,53.21333333333334,0.54,1200.0,5.666666666666668,23.75,29.766666666666666
1985,2016-05-23,clear,3,0.0,0.0,60.39666666666667,60.39666666666667,2.8366666666666664,1320.0,4.566666666666666,16.333333333333332,17.666666666666668
1986,2016-05-24,clear,5,0.0,0.0,67.10199999999999,67.10199999999999,2.3280000000000003,924.0,2.06,11.7,12.3
1987,2016-05-24,partly cloudy,1,0.0,0.0,67.05,67.05,2.69,540.0,1.8,8.25,11.75
1988,2016-05-25,clear,1,0.0,0.0,70.08,70.19,1.69,1080.0,2.7,11.5,13.8
1989,2016-05-25,partly cloudy,2,0.0,0.0,78.18,79.33500000000001,2.825,300.0,1.9,7.75,14.175
1990,2016-05-26,clear,1,0.0,0.0,64.87,65.41,1.48,540.0,0.6,6.25,7.25
1991,2016-05-26,cloudy,1,0.0,0.0,73.16,73.97,3.26,1680.0,5.9,21.0,21.0
1992,2016-05-26,partly cloudy,3,0.0,0.0,71.30666666666666,72.09333333333333,3.733333333333333,600.0,0.6666666666666666,9.666666666666666,12.666666666666666
1993,2016-05-27,clear,1,0.0,0.0,69.35,70.01,2.11,2100.0,3.1,17.0,22.1
1994,2016-05-27,partly cloudy,5,0.00033999999999999997,0.05,74.514,75.26200000000001,3.5839999999999996,600.0,2.04,9.2,11.1
1995,2016-05-28,cloudy,1,0.0,0.0,71.82,72.45,5.73,180.0,0.6,4.75,5.75
1996,2016-05-28,partly cloudy,3,0.0,0.0,71.35333333333334,71.97666666666667,4.703333333333333,400.0,1.0999999999999999,6.5,7.666666666666667
1997,2016-05-29,clear,3,0.0,0.0,66.84333333333333,67.11666666666666,3.066666666666667,700.0,0.5000000000000001,11.083333333333334,11.416666666666666
1998,2016-05-29,partly cloudy,4,0.00015,0.025,68.52000000000001,68.60249999999999,3.565,375.0,0.65,6.625,7.5
1999,2016-05-30,clear,3,0.0,0.0,71.35000000000001,71.37666666666667,1.09,500.0,0.6,8.75,10.416666666666666
2000,2016-05-31,partly cloudy,3,0.0,0.0,80.17999999999999,80.29666666666667,3.3000000000000003,860.0,1.3666666666666665,10.5,10.833333333333334
2001,2016-06-01,cloudy,1,0.0029,0.15,63.98,64.27,0.46,480.0,1.5,7.75,8.75
2002,2016-06-01,rain,2,0.051949999999999996,0.96,64.17,64.66499999999999,0.51,2820.0,8.8,28.875,29.625
2003,2016-06-02,clear,1,0.0,0.0,72.94,72.94,3.28,1080.0,3.2,12.5,12.5
2004,2016-06-03,clear,3,0.0,0.0,72.77,72.77,0.9533333333333333,260.0,0.5,5.083333333333333,5.916666666666667
2005,2016-06-03,partly cloudy,1,0.0,0.0,76.58,76.58,1.26,960.0,0.1,11.0,12.0
2006,2016-06-04,clear,1,0.0,0.0,68.02,68.02,0.89,300.0,0.8,5.5,6.5
2007,2016-06-04,partly cloudy,4,0.0,0.0,68.8725,68.8725,2.375,705.0,2.4000000000000004,9.9375,12.0625
2008,2016-06-05,partly cloudy,4,0.0001,0.0225,65.2475,65.44,2.8875,690.0,1.75,9.9375,11.9375
2009,2016-06-05,rain,2,0.0089,0.585,64.79499999999999,65.19,1.08,330.0,0.8,5.5,6.0
2010,2016-06-06,clear,2,0.0,0.0,69.41499999999999,69.52000000000001,2.9349999999999996,450.0,1.15,6.875,7.625
2011,2016-06-06,partly cloudy,1,0.0,0.0,77.44,77.44,4.15,360.0,0.9,6.0,6.0
2012,2016-06-07,clear,1,0.0,0.0,60.48,60.48,2.88,540.0,1.2,7.25,7.25
2013,2016-06-07,partly cloudy,3,0.0,0.0,57.23333333333333,57.23333333333333,5.196666666666666,920.0,1.2,19.333333333333332,22.166666666666668
2014,2016-06-08,clear,2,0.0,0.0,59.185,59.185,2.105,626.0,7.300000000000001,7.875,8.875
2015,2016-06-08,partly cloudy,1,0.0,0.0,54.18,54.18,0.86,540.0,1.1,7.0,7.0
2016,2016-06-09,cloudy,2,0.0007,0.08,66.0,66.0,3.005,1020.0,9.45,25.75,31.375
2017,2016-06-09,partly cloudy,1,0.0,0.0,68.25,68.25,3.27,780.0,3.2,11.75,15.3
2018,2016-06-10,partly cloudy,2,0.0,0.0,70.53999999999999,71.24000000000001,0.53,1740.0,11.55,31.0,39.129999999999995
2019,2016-06-11,clear,1,0.0,0.0,74.0,74.32,2.22,840.0,1.7,9.5,10.5
2020,2016-06-11,partly cloudy,3,0.0,0.0,78.29666666666667,79.85666666666667,3.6799999999999997,540.0,1.3333333333333333,7.583333333333333,10.566666666666666
2021,2016-06-12,partly cloudy,9,0.0,0.0,68.96777777777777,69.10333333333332,4.183333333333334,1266.6666666666667,8.41111111111111,23.25,27.507777777777775
2022,2016-06-13,clear,1,0.0,0.0,57.15,57.15,0.65,300.0,4.5,13.5,13.5
2023,2016-06-13,partly cloudy,3,0.0,0.0,73.35333333333334,73.35333333333334,0.96,1000.0,0.8666666666666667,11.583333333333334,15.083333333333334
2024,2016-06-14,partly cloudy,5,0.0,0.0,71.09400000000001,71.288,1.3960000000000001,1080.0,3.4199999999999995,12.75,16.119999999999997
2025,2016-06-15,partly cloudy,2,0.0,0.0,82.25,86.035,3.56,1020.0,1.15,26.625,37.875
2026,2016-06-15,rain,2,0.0343,0.585,70.41,71.355,2.395,2190.0,7.2,23.625,26.125
2027,2016-06-16,clear,3,0.0,0.0,72.51333333333334,72.9,3.07,1040.0,1.1666666666666667,20.583333333333332,21.75
2028,2016-06-16,cloudy,3,0.0,0.0,69.10000000000001,69.33666666666666,4.566666666666666,520.0,1.5333333333333334,7.833333333333333,10.166666666666666
2029,2016-06-16,partly cloudy,2,0.0,0.0,70.6,70.83000000000001,5.345000000000001,600.0,0.0,7.5,8.75
2030,2016-06-17,clear,1,0.0,0.0,73.56,73.56,3.24,420.0,0.9,6.0,6.0
2031,2016-06-18,clear,3,0.0,0.0,69.33666666666666,69.39333333333333,0.5333333333333333,440.0,1.2,7.416666666666667,9.25
2032,2016-06-18,partly cloudy,1,0.0,0.0,80.52,80.82,0.89,960.0,2.1,10.25,14.7
2033,2016-06-19,partly cloudy,2,0.0,0.0,77.72,77.955,2.05,690.0,0.95,12.125,15.35
2034,2016-06-20,clear,1,0.0,0.0,78.78,79.6,3.91,780.0,1.7,9.25,9.25
2035,2016-06-20,partly cloudy,1,0.0,0.0,86.88,92.37,7.73,360.0,0.7,6.0,7.0
2036,2016-06-21,clear,4,0.0,0.0,66.92999999999999,66.92999999999999,1.4275000000000002,435.0,0.325,6.125,7.5
2037,2016-06-22,clear,1,0.0,0.0,69.23,69.23,0.62,1020.0,1.7,10.0,10.0
2038,2016-06-22,cloudy,1,0.0028,0.14,69.19,69.36,2.98,0.0,0.0,3.25,4.25
2039,2016-06-22,partly cloudy,3,9.999999999999999e-05,0.016666666666666666,70.57666666666667,70.85333333333334,1.986666666666667,600.0,0.43333333333333335,7.333333333333333,9.333333333333334
2040,2016-06-23,cloudy,1,0.0,0.0,67.97,68.95,2.07,1980.0,0.0,19.75,19.75
2041,2016-06-23,partly cloudy,1,0.0,0.0,68.03,68.97,0.74,3840.0,16.6,43.5,54.35
2042,2016-06-24,clear,3,0.0,0.0,67.36333333333333,67.58999999999999,1.5466666666666666,1200.0,6.433333333333334,19.75,25.016666666666666
2043,2016-06-24,partly cloudy,1,0.0,0.0,65.29,65.29,1.59,420.0,1.8,7.75,7.75
2044,2016-06-25,clear,3,0.0,0.0,77.35000000000001,78.71,2.65,560.0,1.9333333333333336,8.666666666666666,10.166666666666666
2045,2016-06-26,clear,1,0.0,0.0,77.62,78.74,4.64,1080.0,0.4,22.5,23.5
2046,2016-06-26,partly cloudy,1,0.0,0.0,83.06,87.77,2.32,840.0,4.5,14.75,18.93
2047,2016-06-26,rain,1,0.0158,0.33,75.93,77.09,2.72,660.0,0.1,9.0,11.0
2048,2016-06-27,clear,2,0.0,0.0,75.375,76.44,2.265,2190.0,12.1,34.25,40.25
2049,2016-06-28,partly cloudy,1,0.0,0.0,64.68,64.68,3.95,600.0,1.2,7.75,7.75
2050,2016-06-29,clear,3,0.0,0.0,64.63333333333333,64.63333333333333,2.026666666666667,600.0,2.066666666666667,10.166666666666666,10.666666666666666
2051,2016-06-30,clear,3,0.0,0.0,62.416666666666664,62.416666666666664,0.6266666666666666,920.0,0.8933333333333334,21.75,24.083333333333332
2052,2016-06-30,partly cloudy,3,0.0,0.0,75.99333333333334,75.99333333333334,3.276666666666667,393.3333333333333,8.966666666666667,7.0,7.833333333333333
2053,2016-07-01,partly cloudy,7,0.0,0.0,67.13000000000001,67.16857142857144,4.658571428571428,548.5714285714286,2.557142857142857,10.5,12.9
2054,2016-07-02,partly cloudy,3,0.0,0.0,65.81333333333333,65.81333333333333,1.0433333333333332,800.0,6.8,19.666666666666668,21.166666666666668
2055,2016-07-03,clear,1,0.0,0.0,58.87,58.87,0.07,1020.0,2.0,14.0,15.5
2056,2016-07-03,partly cloudy,2,0.0,0.0,73.63,73.63,3.6500000000000004,480.0,1.85,8.0,8.5
2057,2016-07-05,cloudy,2,0.0,0.0,69.995,70.79499999999999,0.885,390.0,1.05,6.0,7.0
2058,2016-07-05,partly cloudy,2,0.0,0.0,69.225,69.995,0.885,360.0,1.25,6.375,10.875
2059,2016-07-06,partly cloudy,1,0.0029,0.5,73.55,74.67,1.2,2340.0,17.5,44.5,61.12
2060,2016-07-06,rain,3,0.1153,0.9966666666666667,68.55666666666666,69.44333333333333,1.3733333333333333,900.0,4.666666666666667,15.583333333333334,16.916666666666668
2061,2016-07-07,clear,2,0.0,0.0,73.28999999999999,74.445,1.04,300.0,0.0,5.5,6.5
2062,2016-07-07,partly cloudy,2,0.0,0.0,78.59,79.595,1.575,540.0,1.5,7.75,8.925
2063,2016-07-08,partly cloudy,4,0.0,0.0,72.825,74.10000000000001,1.8800000000000001,1175.5,4.5,14.1875,23.435
2064,2016-07-09,clear,1,0.0,0.0,70.26,70.28,3.37,320.0,7.9,5.75,6.75
2065,2016-07-09,partly cloudy,1,0.0,0.0,75.55,75.66,3.26,240.0,0.9,5.75,7.75
2066,2016-07-10,clear,2,0.0,0.0,66.745,66.84,0.335,90.0,0.30000000000000004,4.125,5.375
2067,2016-07-11,clear,1,0.0,0.0,78.0,78.86,3.51,360.0,0.0,5.75,5.75
2068,2016-07-11,partly cloudy,1,0.0,0.0,72.49,72.89,1.58,600.0,1.7,8.5,8.5
2069,2016-07-12,clear,2,0.0,0.0,76.48,77.55000000000001,4.395,390.0,0.5,6.25,6.5
2070,2016-07-12,partly cloudy,3,0.0,0.0,81.00666666666667,85.16666666666667,4.803333333333334,1140.0,3.033333333333333,21.916666666666668,23.116666666666664
2071,2016-07-13,clear,4,0.0,0.0,73.42,74.38749999999999,1.5,651.5,15.9,11.5625,11.5625
2072,2016-07-13,partly cloudy,2,0.0021,0.155,78.3,79.54,2.99,420.0,0.8,6.0,7.25
2073,2016-07-14,clear,1,0.0,0.0,83.51,85.83,6.52,420.0,0.0,6.5,6.5
2074,2016-07-14,partly cloudy,1,0.0,0.0,69.04,69.86,3.42,360.0,1.1,6.5,7.5
2075,2016-07-15,clear,1,0.0,0.0,69.96,69.96,1.84,900.0,6.4,18.5,23.4
2076,2016-07-15,cloudy,1,0.0,0.0,72.69,72.73,2.75,240.0,0.5,5.0,5.0
2077,2016-07-15,partly cloudy,2,0.0,0.0,70.8,70.8,4.1,423.0,6.8999999999999995,6.25,7.0
2078,2016-07-16,partly cloudy,2,0.0,0.0,61.775,61.775,0.8800000000000001,750.0,1.0,9.125,10.375
2079,2016-07-17,clear,3,0.0,0.0,65.51666666666667,65.51666666666667,1.1633333333333333,520.0,2.1333333333333333,9.75,11.166666666666666
2080,2016-07-17,partly cloudy,1,0.0,0.0,65.42,65.42,2.05,1200.0,17.8,44.0,55.1
2081,2016-07-18,partly cloudy,3,0.0,0.0,77.17666666666666,78.66333333333334,2.4033333333333333,500.0,1.2,8.5,11.0
2082,2016-07-18,rain,1,0.1843,0.87,73.49,74.77,1.19,1020.0,2.4,10.5,10.5
2083,2016-07-19,clear,3,0.0,0.0,69.95333333333333,70.65333333333334,0.19666666666666666,1120.0,0.7000000000000001,13.0,15.75
2084,2016-07-20,clear,4,0.0,0.0,78.2775,80.72749999999999,1.055,1110.0,4.999999999999999,17.1875,20.0625
2085,2016-07-20,partly cloudy,2,0.0,0.0,87.225,92.37,2.495,2790.0,10.700000000000001,48.5,64.45
2086,2016-07-21,clear,2,0.0,0.0,75.44,76.87,1.4649999999999999,2100.0,8.95,29.75,32.25
2087,2016-07-21,partly cloudy,2,0.0,0.0,86.58,97.995,3.79,480.0,0.4,6.75,7.75
2088,2016-07-22,partly cloudy,3,0.0,0.0,76.09333333333333,78.29333333333334,1.58,1860.0,6.900000000000001,34.416666666666664,41.699999999999996
2089,2016-07-23,partly cloudy,7,0.0,0.0,81.69714285714288,88.24142857142859,0.5228571428571428,882.8571428571429,1.042857142857143,12.75,14.757142857142856
2090,2016-07-24,partly cloudy,4,0.0,0.0,76.5325,80.35000000000001,3.8175,630.0,3.25,12.875,15.0125
2091,2016-07-24,rain,1,0.115,1.0,70.99,72.26,2.44,480.0,1.1,7.0,8.0
2092,2016-07-25,partly cloudy,4,0.0,0.0,79.0975,80.60000000000001,2.7225,570.0,0.8825000000000001,8.75,9.625
2093,2016-07-26,clear,2,0.0,0.0,75.775,77.125,0.27,300.0,0.25,5.625,6.625
2094,2016-07-26,partly cloudy,2,0.0,0.0,77.07499999999999,78.53,0.49,1140.0,9.100000000000001,24.125,31.2
2095,2016-07-27,clear,2,0.0,0.0,73.785,74.46000000000001,0.16999999999999998,450.0,0.7,7.25,8.25
2096,2016-07-27,partly cloudy,2,0.0,0.0,84.87,87.72,0.435,1140.0,8.05,23.125,25.125
2097,2016-07-28,clear,1,0.0,0.0,71.42,72.23,0.04,1440.0,1.2,48.0,49.0
2098,2016-07-28,partly cloudy,2,0.0,0.0,76.97,79.66,1.0150000000000001,240.0,0.85,5.375,5.875
2099,2016-07-29,partly cloudy,5,0.0,0.0,71.64200000000001,72.744,1.128,804.0,4.819999999999999,16.05,19.919999999999998
2100,2016-07-30,cloudy,1,0.0,0.0,72.72,73.53,3.46,300.0,0.0,5.75,9.75
2101,2016-07-31,clear,1,0.0,0.0,66.12,66.66,0.5,540.0,2.6,10.0,12.5
2102,2016-07-31,partly cloudy,7,0.0,0.0,69.21857142857142,69.84571428571428,0.942857142857143,762.8571428571429,4.1000000000000005,13.285714285714286,14.285714285714286
2103,2016-08-01,clear,1,0.0,0.0,67.44,68.1,0.45,300.0,0.0,6.0,6.0
2104,2016-08-01,partly cloudy,1,0.0,0.0,76.36,77.28,3.77,480.0,0.7,6.25,6.25
2105,2016-08-02,clear,1,0.0,0.0,79.92,82.41,1.69,0.0,0.0,3.25,6.75
2106,2016-08-02,partly cloudy,2,0.0,0.0,82.83500000000001,85.82499999999999,0.8700000000000001,360.0,0.7,5.75,7.5
2107,2016-08-03,clear,5,0.0,0.0,74.084,75.614,0.4839999999999998,840.0,3.1799999999999997,12.5,16.5
2108,2016-08-04,clear,4,0.0,0.0,74.565,75.4625,0.42000000000000004,1215.0,12.325,32.0,40.0125
2109,2016-08-05,cloudy,2,0.0,0.0,77.815,78.92500000000001,1.3050000000000002,930.0,5.25,16.5,20.075
2110,2016-08-06,partly cloudy,1,0.0,0.0,79.29,79.72,3.54,240.0,0.5,4.75,8.25
2111,2016-08-08,clear,1,0.0,0.0,72.61,73.02,3.03,360.0,1.3,6.5,7.5
2112,2016-08-08,partly cloudy,1,0.0,0.0,80.0,81.36,4.06,240.0,0.4,5.25,5.25
2113,2016-08-09,partly cloudy,5,0.0,0.0,74.474,75.03,0.982,912.0,2.62,11.6,12.73
2114,2016-08-10,partly cloudy,1,0.0,0.0,87.03,91.82,1.59,360.0,1.0,6.25,6.25
2115,2016-08-11,partly cloudy,1,0.0,0.0,76.65,77.6,0.58,600.0,3.2,10.75,10.75
2116,2016-08-12,cloudy,2,0.0009,0.03,78.735,81.94,1.3250000000000002,600.0,1.1,7.5,9.5
2117,2016-08-12,rain,5,0.07474,0.716,77.286,79.666,1.544,828.0,1.08,9.25,9.25
2118,2016-08-13,cloudy,2,0.0015,0.2,74.655,76.285,2.15,480.0,1.35,7.25,8.25
2119,2016-08-13,partly cloudy,1,0.0,0.0,76.52,78.11,7.79,1140.0,12.7,32.5,37.5
2120,2016-08-13,rain,3,0.006633333333333334,0.4566666666666667,74.74333333333333,76.37,1.8266666666666669,1080.0,2.733333333333334,11.583333333333334,12.916666666666666
2121,2016-08-14,clear,1,0.0,0.0,68.69,69.39,0.82,540.0,1.3,7.25,9.25
2122,2016-08-15,cloudy,1,0.0,0.0,75.97,77.01,3.47,420.0,0.7,6.0,6.0
2123,2016-08-15,partly cloudy,1,0.0,0.0,71.1,72.04,0.36,840.0,7.8,21.25,27.25
2124,2016-08-16,partly cloudy,7,0.0002142857142857143,0.045714285714285714,75.15857142857143,76.63714285714286,2.1,1105.7142857142858,6.871428571428571,20.107142857142858,31.47142857142857
2125,2016-08-17,clear,2,0.0,0.0,71.60499999999999,72.405,0.875,480.0,1.35,7.125,7.625
2126,2016-08-18,partly cloudy,5,0.0019199999999999998,0.036,77.878,80.784,2.1239999999999997,1200.0,4.32,17.6,21.75
2127,2016-08-18,rain,4,0.10039999999999999,0.6325000000000001,71.72749999999999,72.965,0.7274999999999999,870.0,1.65,10.0625,10.9625
2128,2016-08-19,partly cloudy,3,0.0002666666666666667,0.043333333333333335,71.27333333333333,71.99333333333333,1.7533333333333332,1260.0,4.8,18.333333333333332,20.0
2129,2016-08-20,partly cloudy,3,0.0,0.0,72.66333333333333,73.89999999999999,3.5066666666666664,540.0,0.5,7.25,9.916666666666666
2130,2016-08-20,rain,2,0.1331,0.71,72.67,74.005,3.51,510.0,2.1500000000000004,8.875,10.125
2131,2016-08-21,clear,1,0.0,0.0,62.92,62.92,2.98,240.0,0.8,5.5,5.5
2132,2016-08-21,partly cloudy,1,0.0,0.0,67.15,67.15,4.79,960.0,5.0,16.5,16.5
2133,2016-08-22,clear,1,0.0,0.0,75.13,75.13,1.89,600.0,0.1,8.75,10.75
2134,2016-08-23,clear,3,0.0,0.0,70.93333333333334,71.05333333333333,3.2633333333333336,580.0,1.0666666666666667,8.5,9.0
2135,2016-08-23,partly cloudy,1,0.0,0.0,76.85,77.08,5.19,300.0,1.0,6.0,6.0
2136,2016-08-24,cloudy,2,0.0,0.0,73.16499999999999,73.66999999999999,5.390000000000001,240.0,0.55,5.75,5.75
2137,2016-08-24,partly cloudy,1,0.0,0.0,72.6,73.19,4.55,480.0,1.6,7.75,7.75
2138,2016-08-24,rain,1,0.0576,0.95,72.3,73.54,3.11,600.0,0.9,7.0,10.0
2139,2016-08-25,cloudy,2,0.0,0.0,73.315,74.57,2.21,930.0,3.5,12.625,12.625
2140,2016-08-25,partly cloudy,3,0.00013333333333333334,0.03,75.48,76.62,1.0,1760.0,10.1,41.25,54.583333333333336
2141,2016-08-26,clear,2,0.0,0.0,67.15,67.55,0.78,900.0,3.35,14.625,17.28
2142,2016-08-26,partly cloudy,2,0.0,0.0,72.205,72.66499999999999,1.83,810.0,0.1,12.625,13.91
2143,2016-08-27,cloudy,1,0.0003,0.13,73.89,75.32,3.37,420.0,1.0,6.5,8.5
2144,2016-08-27,partly cloudy,1,0.0001,0.03,75.39,76.78,3.23,360.0,0.9,6.0,8.0
2145,2016-08-27,rain,2,0.0066500000000000005,0.56,69.47,70.14500000000001,2.165,450.0,0.6,7.125,9.625
2146,2016-08-28,partly cloudy,2,0.0,0.0,74.4,76.45,1.27,1380.0,9.45,25.375,35.125
2147,2016-08-29,clear,1,0.0,0.0,70.12,71.22,0.63,1800.0,17.9,44.0,58.1
2148,2016-08-29,partly cloudy,3,0.0,0.0,78.69333333333333,82.23333333333333,2.1300000000000003,800.0,6.633333333333333,18.916666666666668,24.266666666666666
2149,2016-08-30,clear,1,0.0,0.0,72.28,73.62,0.12,120.0,0.45,4.25,5.75
2150,2016-08-30,partly cloudy,2,0.0007,0.09,74.375,75.83500000000001,0.085,570.0,0.9,7.875,8.375
2151,2016-08-30,rain,3,0.04886666666666666,0.79,73.21333333333332,74.63666666666667,0.2133333333333333,1800.0,6.033333333333334,20.833333333333332,24.333333333333332
2152,2016-08-31,partly cloudy,2,0.0,0.0,73.47,74.225,3.085,540.0,2.0,8.625,8.625
2153,2016-09-01,partly cloudy,4,0.0,0.0,67.4225,67.4975,3.3875,1185.0,5.449999999999999,17.5,22.0
2154,2016-09-02,clear,5,0.0,0.0,66.628,66.628,2.77,1116.0,2.56,17.0,18.3
2155,2016-09-02,partly cloudy,1,0.0,0.0,62.93,62.93,1.29,420.0,0.1,8.25,8.25
2156,2016-09-03,clear,1,0.0,0.0,62.81,62.81,1.15,240.0,1.5,6.5,8.0
2157,2016-09-04,clear,2,0.0,0.0,60.95,60.95,0.75,810.0,1.15,12.0,13.95
2158,2016-09-05,clear,1,0.0,0.0,66.77,66.77,0.89,60.0,0.3,3.75,3.75
2159,2016-09-06,clear,1,0.0,0.0,78.21,79.63,3.46,1680.0,18.1,44.5,56.85
2160,2016-09-07,clear,4,0.0,0.0,79.19749999999999,82.515,2.38,1200.0,12.025,31.125,40.150000000000006
2161,2016-09-07,partly cloudy,2,0.0,0.0,80.555,85.535,3.6950000000000003,1200.0,3.4,14.125,17.200000000000003
2162,2016-09-08,partly cloudy,2,0.0,0.0,74.345,75.52,2.895,1170.0,0.8,27.125,33.325
2163,2016-09-09,clear,1,0.0,0.0,70.1,70.87,0.37,540.0,0.0,7.5,7.5
2164,2016-09-09,cloudy,1,0.0,0.0,69.53,70.31,0.36,420.0,1.2,7.0,7.0
2165,2016-09-09,partly cloudy,1,0.0,0.0,64.1,64.51,0.0,2220.0,17.4,43.5,55.0
2166,2016-09-10,cloudy,1,0.0019,0.31,66.88,67.09,4.87,600.0,3.5,11.5,16.0
2167,2016-09-12,clear,2,0.0,0.0,66.045,66.045,2.54,900.0,0.0,18.625,18.625
2168,2016-09-13,clear,2,0.0,0.0,68.125,68.125,2.79,630.0,0.25,7.375,7.375
2169,2016-09-14,cloudy,1,0.0,0.0,67.65,68.11,3.15,720.0,9.6,17.75,22.15
2170,2016-09-14,partly cloudy,2,0.0,0.0,71.64500000000001,71.64500000000001,3.6799999999999997,1230.0,6.35,19.75,20.25
2171,2016-09-16,partly cloudy,2,0.0,0.0,68.09,68.15,3.81,1200.0,3.3,13.5,14.5
2172,2016-09-17,partly cloudy,2,0.0,0.0,75.815,76.315,3.355,750.0,3.35,11.75,13.75
2173,2016-09-17,rain,2,0.00805,0.81,70.505,71.42,1.84,390.0,3.0500000000000003,10.125,12.825
2174,2016-09-18,partly cloudy,1,0.0,0.0,62.76,62.76,0.22,300.0,1.0,5.75,6.75
2175,2016-09-19,clear,5,0.0,0.0,71.416,71.524,2.662,960.0,3.686,15.75,19.080000000000002
2176,2016-09-20,partly cloudy,3,0.0,0.0,69.28333333333332,69.84333333333332,1.8099999999999998,1600.0,1.7333333333333334,21.416666666666668,24.833333333333332
2177,2016-09-21,clear,1,0.0,0.0,69.66,70.15,0.89,420.0,0.6,5.5,5.5
2178,2016-09-21,partly cloudy,1,0.0,0.0,69.91,70.47,0.66,480.0,0.9,6.75,9.75
2179,2016-09-21,rain,3,0.0386,0.7000000000000001,69.28,69.97,2.3266666666666667,780.0,3.4333333333333336,12.25,13.75
2180,2016-09-22,clear,3,0.0,0.0,66.74000000000001,67.34666666666666,0.38000000000000006,880.0,4.866666666666666,15.416666666666666,21.603333333333335
2181,2016-09-22,partly cloudy,2,0.0,0.0,67.255,67.685,0.665,960.0,3.1999999999999997,12.5,14.275
2182,2016-09-23,cloudy,3,0.0,0.0,70.29,71.18333333333332,3.9299999999999997,640.0,0.8666666666666667,7.916666666666667,8.583333333333334
2183,2016-09-23,partly cloudy,1,0.0,0.0,68.59,69.36,1.7,600.0,1.3,8.0,11.0
2184,2016-09-24,cloudy,1,0.0,0.0,66.15,66.58,2.83,1080.0,4.1,15.0,19.5
2185,2016-09-25,clear,1,0.0,0.0,67.68,68.16,2.35,300.0,1.0,6.0,6.0
2186,2016-09-26,clear,1,0.0,0.0,59.63,59.63,3.82,600.0,3.0,10.75,10.75
2187,2016-09-26,partly cloudy,1,0.0023,0.29,61.77,61.77,4.59,300.0,0.0,7.0,7.0
2188,2016-09-27,clear,4,0.0,0.0,59.425,59.425,5.907500000000001,885.0,2.7,11.375,12.3375
2189,2016-09-28,cloudy,5,0.0009399999999999999,0.16,51.965999999999994,51.965999999999994,3.428,528.0,0.33999999999999997,7.6,8.8
2190,2016-09-28,partly cloudy,4,0.000125,0.015,55.0725,55.0725,4.7125,780.0,4.175,13.875,16.375
2191,2016-09-29,cloudy,4,0.0014999999999999998,0.125,60.405,60.405,5.455,630.0,1.0,8.0,9.0
2192,2016-09-30,rain,5,0.00736,0.618,61.16600000000001,61.306,4.938,684.0,3.44,13.1,20.68
2193,2016-10-01,cloudy,1,0.0,0.0,61.09,61.09,1.83,120.0,0.0,4.25,5.75
2194,2016-10-01,rain,1,0.073,0.82,60.36,60.51,2.21,420.0,0.0,6.0,7.0
2195,2016-10-03,cloudy,1,0.0,0.0,59.71,59.76,0.48,480.0,3.1,11.25,11.25
2196,2016-10-04,cloudy,2,0.0,0.0,61.144999999999996,61.17,1.365,570.0,0.65,8.0,8.5
2197,2016-10-05,partly cloudy,5,0.0,0.0,69.018,69.16600000000001,5.109999999999999,552.0,3.54,12.15,13.73
2198,2016-10-06,rain,4,0.0538,0.8574999999999999,64.02,64.49,1.2175000000000002,945.0,1.075,9.625,9.625
2199,2016-10-07,partly cloudy,1,0.0,0.0,66.1,66.37,3.02,840.0,1.6,9.25,10.25
2200,2016-10-08,clear,3,0.0,0.0,47.379999999999995,47.379999999999995,2.28,2120.0,10.266666666666666,30.166666666666668,38.24333333333333
2201,2016-10-09,clear,2,0.0,0.0,55.364999999999995,55.364999999999995,1.8250000000000002,1260.0,16.7,42.75,50.55
2202,2016-10-09,partly cloudy,2,0.0,0.0,52.05,52.05,0.255,1230.0,9.600000000000001,26.0,29.775
2203,2016-10-10,clear,3,0.0,0.0,54.626666666666665,54.626666666666665,1.1133333333333333,1420.0,9.6,26.833333333333332,36.96666666666667
2204,2016-10-10,partly cloudy,1,0.0,0.0,67.03,67.03,1.78,300.0,1.3,6.25,9.25
2205,2016-10-11,partly cloudy,1,0.0,0.0,67.01,67.01,4.73,240.0,0.6,5.25,5.25
2206,2016-10-12,partly cloudy,3,0.00046666666666666666,0.08666666666666667,63.419999999999995,63.419999999999995,3.9666666666666663,1020.0,3.033333333333333,12.583333333333334,14.916666666666666
2207,2016-10-13,clear,4,0.0,0.0,48.24,48.24,2.0949999999999998,600.0,1.825,8.5,10.65
2208,2016-10-13,partly cloudy,1,0.0,0.0,42.08,42.08,1.54,720.0,0.0,8.25,8.25
2209,2016-10-14,clear,8,0.0,0.0,50.868750000000006,50.868750000000006,2.44875,551.75,1.35,8.34375,9.90625
2210,2016-10-15,clear,2,0.0,0.0,54.685,54.685,3.605,1650.0,9.0,28.375,29.375
2211,2016-10-15,cloudy,1,0.0,0.0,56.39,56.39,5.2,300.0,0.0,5.25,8.25
2212,2016-10-16,cloudy,3,0.0007333333333333333,0.06999999999999999,67.18333333333334,67.94333333333333,1.9233333333333331,1300.0,9.166666666666666,30.166666666666668,38.18333333333333
